"tweet","sentiments","labels"
"No puedo dejar pasar el día,sin felicitarnos a todos los integrantes de @MafiaAmaiada por este añito recién cumplido #1AñoMafiaAmaiada",\N,-1
"@itspppaul es que solo conozco a una paula y va a mi clase  igual si me pasas foto tuya te recuerdo mira a ver",\N,-1
"Gracias por cierto, al que ha donado 10 euros ya al proyecto. Gracias por todo chavales, solo necesitamos 40 al mes para un server",\N,-1
"@Waidelai por eso  vente a la nuestra, hemos tenido bronca y yo paso de gente así  hicimos una propia con barcos y putas",\N,-1
"El viernes empiezan las fiestas y el sábado por la tarde tengo la manifestación antitaurina  gafas de sol y solucionado creo yo",\N,-1
"@GordonIverman @lebonloup ¡muchas gracias! No mueras hombre, que ya vendrá el fresquito y no te lo querrás perder",\N,-1
"@DabitxoPiston creo que en el caso de empresarios vs accidentes laborales mas que morbo es, simplemente, falta de empatía. Les da igual.",\N,-1
"Y el daño moral que le hacemos a Amancio con nuestras críticas? Seguro que está triste y no duerme bien por las noches",\N,-1
"@PaolaLoCascio retiro mi calificativo ofensivo hacia @AlbanoDante76 Su gesto de hoy me ha parecido valiente...  contamos con todos.",\N,-1
"@TheDamasBlog, @SHN_IBIZA venden online.  Búscalos en instagram que tienen una cantidad de modelos increíbles. Todos únicos",\N,-1
"Aunque he sufrido mucho con la muerte de Christopher joder Igualmente, fantástico todo, el atrezo, los actores y la ambientación",\N,-1
"Felicidades a mi bonita @lucia_halley Espero verte muy pronto y que vengas de una vez a una quedada Te amo magicamente bebe",\N,-1
"@CervantesLib necesito el libro de @nachomanzano. Y también esa obra q os comento que no acabo de localizar. En breve, pasaré a veros",\N,-1
"@Twitter No me marca a cuantos sig ni me deja seguir a nadie, espero que sea algo temporal y se arregle pronto",\N,-1
"Parece que los IES de Cantabria nos reclaman  en breve más información... De momento, buen fin de semana y aprovechemos el rico soluco!!!",\N,-1
"Gracias a @AutorPiloto por vuestra gran página y por lo mucho que ayudáis y apoyáis a los escritores y sus obras! #novelas #web #viernes",\N,-1
"@NormaEdManga @NormaComicsBCN @omar_ayora_ Gracias por tomarlo en cuenta. La verdad que molaria si conseguis traerlo",\N,-1
"Misterio desvelado!!!! El jueves 15 de septiembre a las 20:00 h inauguramos ""En el nudo gordiano"" de Victoria Diehl en Moret Art",\N,-1
"Qué foto más hermosa  @Casa_Gerardo @cateringCG @Montagud1906 @JaviAntoja @Mikel_Ponce @complicidadgast @FoCoAsturias @hispanialondon",\N,-1
"Después de 14h fuera de casa ya está bien volver Espero que vuestro viernes haya ido mejor. Pasadlo bien, ya me contaréis.",\N,-1
"@Feliperamosh es una maravilla!! Y siempre sirve para la pena la música inspirada en el dolor, tipo catarsis! Abrazos",\N,-1
"Reconoco, @jmmulet, que al pulsar el hashtag #equipotrans pensé que sería sobre identidad de género vs sexo biológico",\N,-1
"Que este año se verá el desánimo del  soberanismo ha dicho Arrimadas. Casi 400.000 inscritos + cientos de miles x libre. Desánimo.",\N,-1
"@Veerooniicaagn si te apetece busca en spotify una canción nueva que se llama #SiNoEstás de @Xriz ft. @mcdavoo  es muy bonita",\N,-1
"@WorldPadelTour @willylahoz @adaysantafe... ¡¡Vaya manera de empezar!! Un gran anticipo de lo que nos espera por delante esta tarde",\N,-1
"A las grandes mentes pensantes de $miEmpresa no se les ha ocurrido enviar las instrucciones de migración de mail a un mail externo",\N,-1
"@vueling @VuelingClients q pasa con VY1884 y VY1885? Mi madre sta en berlin y no sabe si el avion sale hoy  any info?????",\N,-1
"Decidme que al final de la gala diréis , QUE COMIENCEN LOS JUEGOS DEL HAMBRE! que al final solo quedará uno  #Gala1GH17",\N,-1
"Es fácil imaginar que, si se ha reducido dinero en arreglar carreteras y prevenir accidentes, con los trenes esté pasando lo mismo.",\N,-1
"@indigenica Pues muchas gracias, nuestras puertas están siempre abiertas, que bueno que hays disfrutado de la ponencia.",\N,-1
"Pasé inolvidables veranos de infancia en Magaluf (años 80) y me da muuucha pena ver en q se ha convertido  @Juliaenlaonda #JELOenMallorca",\N,-1
"@CorreosExpress Buenos días! estoy intentado localizar un pedido de @ASOS_ES y es imposible hablar con alguien de #CorreosExpress",\N,-1
"@Namastah tú norte, yo sur  - levante, humedad, mosquitos, caló azotado por levante pero al menos tienes playa...aquí no hay de eso",\N,-1
"@Namastah no sólo la uni, también la jornada normal de trabajo debería empezar más tarde en madrid..atascos..caló...",\N,-1
"Parada técnica a comer (ensalada+sepia), que el yogur 0.0% de las 12 ya está digerido. #MoteroMachote a tope en la vuelta de #AlmeriaLVT",\N,-1
"#feliz domingo.. estas en la dicha..eres un motivo, calientate al sol..disfruta de paella y amigos..todo a caballo gira a tu felicidad.",\N,-1
"Bueno, ya he montado la biblioteca y de no tener espacio, con ella me sobran huecos jajaja En unos años estara llenita",\N,-1
"@SrZebra_ es cuestión de gustos. Nani es mejor si haces skills... yo que hago muchos de 4 estrellas, con Kono voy sobrado",\N,-1
"@CarmenAgustin (imagino que las pelis con el estereotipo de informático hombre, gordo, comiendo pizza y programando no ayuda...",\N,-1
"@achocoblog refresco, libros, perro, galletas, cantar, lluvia, bosque, dulce... a ver en cuántas he patinado",\N,-1
"@Mer2910 @allocas @Avila_Informa @IUAvila @RubArrTratoCiud @LaCocinadeAvila En la ronda vieja donde cruze, en San Vicente, el Rastro",\N,-1
"@anaisabelmunhoz Buenos días, para resolver esa duda debes llamar a la secretaría de tu centro. Gracias por contactar con nosotros",\N,-1
"Hoy voy a comprarme una licencia para poder descargar libros gratuitamente y sin cargos de conciencia. Voy a pagar los libros escolares",\N,-1
"@Sara_msp eso me han dicho varios y otros ''tio es genial'', quiero verla sin prejuicios y si acaba siendo un truño pues",\N,-1
"@anikaviro más allá del cuadro como dice @mrodilla con el tema hombre mujer lo que sí que me parece muy importante es el sillín",\N,-1
"Nos referimos a que hablas bien de los dentistas en general cuando todos nos tienen miedo @elcoletita Solo eso. Saluda al Coleta mayor!",\N,-1
"@bau_er no. Del rosa paso al negro mate y la silicon roja  además el negro brillante no tiene 32gb",\N,-1
"Si os interesa o teneis algun conocido que le interese el Airsoft. Vendo L96 (nueva) y G36. Mascara y mas cosillas. RT se agradece",\N,-1
"He visto un Allen Walker en la Expo que uff, menudo cosplay, yo iba de Lena pero sin peluca, quería una puta foto",\N,-1
"Tampoco hablaba de novias @elenamaro05 hablaba de mi pley JAJAJAJA, es mi lado friki que nunca saco",\N,-1
"EY!! Q tengo un canal secundario gamer  Aquí os dejo NUEVO VÍDEO de esta maravilla de juego Zoo Tycoon 2 https://t.co/qst2kuiH6U",\N,-1
"Es gracioso cuando intentan sacarte del medio aprovechándose de los sentimientos de otros y poniendo buena cara... Nadie se lo espera",\N,-1
"#feliz domingo..el amor, las cosas de la vida..es como el retuit..los mejores son los mas intenso y lectura bien escaneados.",\N,-1
"@emi_speranza @fer_rama1 Efectivamente. Eso de jugarse el Cto. en la última cita significa que se podría haber hecho mejor.",\N,-1
"@Chiguau y también #ciudadochicos  muchísimas gracias jajajaj pero aún queda  muchísimo, solo he adelgazado y aumentado músculo ;",\N,-1
"@Cidonchac Monumento municipal, realmente. Gracias!! Ayer pasé la tarde-noche allí pero al final no me llevaron",\N,-1
"@GemitaKbyos ¡Enhorabuena! Has ganado el KIT, escríbenos por mensaje privado para decirte cómo te vamos a mandar el premio",\N,-1
"@Arishmon De todas formas sigo pensando que la primera es como más original, la segunda es muy reutilizable para este tipo de cosas y",\N,-1
"@mrsnorris @BibliotecaTelo @IES_Isabella @DeportePlacido pronto haré un curso online sobre gamificación en @SEDIC20 así que estad atentos",\N,-1
"Atrezzo de nuestro shooting en Barcelona en @OPENHOUSE_mag, detalles que marcan la diferencia  Pronto conocerás nuestro nuevo producto!",\N,-1
"@EFracing1 @VirutasF1  Fracaso puro y duro. Por eso alguien paga 8.500M $ porque no vale una mierda ... Anda ya Elín ...",\N,-1
"Oye @ALSA_Autobuses tiraros un descuentiyo asi del 40% aprox que quiero subir a bilbao y sale muy caro  todo sea por ser cliente fiel",\N,-1
"@ldelvalleh Google luego se encarga de asociar el contenido (bien escrito) con la búsqueda que se hizo (mal escrita).",\N,-1
"Voy a tener que destruir el tutorial de Corazón de Melón, no me gusta cómo ha quedado  Mañana grabaré el episodio 1",\N,-1
"Tener que guardar secreto sobre proyectos en ciernes me resulta terriblemente antinatural según mi naturaleza charlatana ...",\N,-1
"@aleshasterne @DulceMaria sin duda ! Aunque el dinero es lo de menos, con tal de verla crecer y feliz en su carrera. JAJAJA",\N,-1
"Va, aprovechad q estoy aburrido y de vacaciones, y me apetece dibujar tradicional, decidme un diseño de tattoo sencillo y molón",\N,-1
"@pepoc_ @RuTROPICO @Mr_Diddy_Lusth Si queréis, yo os presto una cámara que la podéis dejar fija... no daré más detalles",\N,-1
"¿Conoces la pubalgia relacionado con la lesión de Messi? El doctor Quesada lo explica en el video siguiente https://t.co/Mdx7fKhF7d",\N,-1
"Alguien me explica por qué dicen 'Casimiro' a @Casemiro siempre? Es así la pronunciación en portugués o qué pasa? Que alguien me aclare",\N,-1
"@PoLuX1980 @VadilloMario @xboxers_es en el último DLC que jugué de Administración Pública tiré de pagos y me salió muy caro",\N,-1
"@BandaiNamcoES en cuanto se puso la opción  y después a ver la serie en @daisuki_net que está traducida y es GRATIS palabra mágica",\N,-1
"Así que si sabéis algunas botas baratas, que no sean brillantes en plan plástico cutre, veganas y tochas, de València o por internet,",\N,-1
"@zooplus_es Perfecto, ¡gracias!  Insisto en que puedo desplazarme a buscarlo a algún punto de BCN si hiciera falta",\N,-1
"@Selfie_Famous @MiriamCabeza_  Miriam me encantó en #GymTony y estoy deseando verla de nuevo en las pantallas! Besitos y feliz día!",\N,-1
"@criaturasdelair hola teneis algun proximo evento por madrid? Mi amiga es muy fan vuestra y nos gustaria saberlo  gracias",\N,-1
"Por favor indícanos los enlaces o el pantallazo de las ofertas que recibes para que podamos revisarlo  Muchas gracias @nobego82",\N,-1
"@otroagente @RedFeminista Mientras las mujeres no se sientan libres, fuertes e iguales, independientes y autónomas, mal vamos",\N,-1
"@unatalire Bellísima. La imagen con el hell-hound me ha conqusitado *_* Justo hoy hacía una reseña de la primera película de ""Predator"".",\N,-1
"@F1Tornello @rblancafort @lcbernalo @Gusdriver  ""la Temporada"" era muy prestigiosa. Recuerdo leer las crónicas en las revistas españolas.",\N,-1
"@ifergar A falta de varias suyas (como Big Fish, ya bajada) me quedo co ""Pesadilla antes de Navidad"" y ""James y el melocotón gigante""",\N,-1
"A ver, que necesito para ser streamer y conseguir seguidores? -Cam -Micro -Subir algo decente -Tetas Me faltan las tetas ya no puedo",\N,-1
"@Monigliani Bueno, al Atleti 2014/15 Juve Olympiacos Malmo, 2015/16 Benfica Galatasaray Astana. Ya tocaba un año serio eh...",\N,-1
"Es necesario tener un Gobierno democrático que cumpla su función política. NO lo es tener un Gobierno que representa la #corrupciónPP",\N,-1
"Buenos días! Ya no tengo fiebre pero el dolor es horrible  Si mejora esta tarde, haré stream (porque no se si podré mañana)",\N,-1
"Nunca es tarde para hacer un sueño..con una mente soñadora, un puñado de ganas, fe y un corazón de amor, todo es posible.",\N,-1
"@AnderLuque admito que ya lo andaba leyendo antes de tu reseña y bueno, el dibujo anima muchísimo a seguir leyendo",\N,-1
"@DatosSevillista Pues si, aunque se vino abajo conforme más cerca estaba de Sevilla capital, pero bueno, algo es algo!! Gracias!!",\N,-1
"@SevillaWebRadio @RemaMeteo @ElTiempoes Maravillosa caza Álvaro!, gran trabajo, muchas gracias por compartirlo!",\N,-1
"@enfeig @J_Merino_B @Dalaienator jajaja yo también lloraba, después me han dicho que igual ya nada . Pa tener eso mejor no ponían nada",\N,-1
"@letiraguado Y yo  Pero nadie -ni imanes ni curas- nos obligan. Ahora. Que hace años a mucho nos obligaron  @Al_warja @saltamares",\N,-1
"@felixvela de aquí nace una bonita amistad  Pero bueno, si la decpeción es solo por el software ni tan mal! @LuceraEnergia @diversius",\N,-1
"Machi, estaba mirando una cosa y le di sin querer a unfollow ASCO E TWITRER EN SERIO QUE PETARDO TIEJE @MachiNimaCDS",\N,-1
"@rebecagibanez destruyen seres humanos cada día. Salvo que seas excepcionalmente FUERTE -una mula, vamos- o un/a psicópata.",\N,-1
"@noseashetero uf yo quería conocerte de verdad súper crush desde hace mil y cuando te pusiste malo en el orgullo me puse SAD",\N,-1
"@VieraToni @UDLasPalmas90 y el seguro q partiendose el culo , el intenta  enfadar al madridismo y lo consigue.ajaja veremos hoy el sorteo",\N,-1
"hola soy masacre me meto con tiparraco por fantasma y amenazar por las redes hola soy masacre voy a amenazarte por las redes",\N,-1
"@Icidonna Dile que los que estudiamos psicología sabemos que ese tipo de problemas emocionales los crean los padres en el 90% de casos",\N,-1
"Bocata de jamón acompañado de sidra y de postre tarta de chocolate para cenar. Sí, empiezo mis vacaciones, como lo sabéis?",\N,-1
"@Oscar_RD4 Son magnificos pero en verdad aqui en Alicante no se hace al menos cuando lo busqué. Por su culpa moriré sin ser olimpica",\N,-1
"@Cinesa @NassicaGetafe Pondréis en el cine como dia único la pelicula, Rolling Stones:Havanna Moon ?? Es el 23 de Septiembre",\N,-1
"Pensé que los hacías y compartias por aquí en plan espontáneo, no que tenías una cuenta específica @criswalros. Follow you now again  .",\N,-1
"Yo todo ilusionado porque he encontrado un disco duro externo en casa para meter toda la mierda del portátil y es de dos gigas",\N,-1
"@Pamplonaonfire Contar ovejitas también es eficaz primo!! Es broma  cuando dejes de estar en Algeciras avisa ese jaj recuerdos a la bronce",\N,-1
"Lo conseguí, fin de inventario, despues de dos dias de duro trabajo, ahora a dormir, ya huelo laas vacacioness",\N,-1
"@untalvicio dime  he estado desconectada total, perdona. (Tu tienes mi puto número, qué haces escribiendo acá como un mero mortal?)",\N,-1
"Emocionante el resumen de los #JJOO2016 de @rtve Y ahora me tengo que ir a dormir? Sólo quiero salir a correr... #EspirituOlimpico",\N,-1
"@ZarcortGame Señor tiene usted una invitación formal a nuestra serie Mundo Chiquito. @tonacho mándale el contrato",\N,-1
"@Melania_DulceM @euroclub_europa @DulceMaria claro la esperanza nunca se pierde ! Cuando salga el nuevo single intentamos otra vez",\N,-1
"@Arevalo80MT @Irene_Montero_ y donde están esos fiscales q los afinen bien un tío mata 2 ciclistas en la puta calle q está pasando aquí?",\N,-1
"@chipimar La querida Mar pidiendo peras al olmo. A ver el día que ponen un reto para escribir bien,... y nos quedamos sin retantes...",\N,-1
"cuando quiero hacer sexo oral y un perro me muerde la cara haciendo que sea imposible abrir mucho la boca",\N,-1
"Me quedan 8 fotos para terminar la edición de embarazo de María Cadiz Escobosa Lo bueno se hace esperar",\N,-1
"""UPyD renuncia a las elecciones vascas por las nulas expectativas y la falta de candidatos"" No leía un titular así de bueno desde 1975",\N,-1
"Arrancando un #FelizMartes con muy buena pinta!! #Playa + tarde de #Splau y #GranVia2  últimos días en #bcn...",\N,-1
"@meloonsia @kadbenx @FemAmatista todo el mundo es un poco racista, la cosa es mirarlo y arreglarlo, no negarlo si alguien te dice algo",\N,-1
"@Miguel_An_Roman @Toni_Padilla Boateng el único jugador que ha recibido tarjetas en liga, premier, bundesliga y calcio",\N,-1
"@risafuranku es por md pero bueno  voy",\N,-1
"Es increíble y tal pero no , no voy a ir al TH",\N,-1
"que bueno , dan más mg a más jajaja pero wee",\N,-1
"Soy muy poco cariñoso pero el amor esta",\N,-1
"@aparachiqui es el mejor, esto es así",\N,-1
"dio pixa, esto es un virus, no para",\N,-1
"Que buenos somos todos cuando nos conviene",\N,-1
"Si, yo soy un cabron y no tengo orgullo",\N,-1
"por qué yo no me pongo moreno",\N,-1
"@alvaro_cuesta lo es, pero no es incompatible",\N,-1
"@FernanBale Que estoy mala, no soy emo",\N,-1
"Y por qué me activo más por la noche???",\N,-1
"#FF a @mms_es  y sus dulces!",\N,-1
"@sperezhoyos Pero que aún así no me creen",\N,-1
"Hoy es mi ultima día de libertad",\N,-1
"Ay, que ya he perdido el bus por primera vez este año",\N,-1
"Hoy va a ser el típico dia en el que me estreso",\N,-1
"No me gusta la nueva de Zia",\N,-1
"@OneDarkPrincess pero que yo soy malo en eso",\N,-1
"@SacredMoon_ Jo, yo que me había ilusionado",\N,-1
"a mí me sigues y no soy guapo",\N,-1
"Por qué a mí no me sale el tw nocturno",\N,-1
"Se ha acabado el mes más bonito del año",\N,-1
"@_bluepilot Para guapo ya te tenemos a ti, my boy.",\N,-1
"@LuciaLeon18 ya no tendremos el mismo",\N,-1
"Voy en serio. Tengo la pasta",\N,-1
"creo q te vi él otro día en él mc pero no estoy seguro",\N,-1
"@GI0RGIELL0 que no soy menoooor o si",\N,-1
"@CampehOCN ya sabia yo que si",\N,-1
"@fabs_mr si que se pero ya estoy cansada",\N,-1
"@miguelalpuente y nosotras a ti, quésesto",\N,-1
"amo el fanart de roe deer",\N,-1
"Es obvio que me has pillado",\N,-1
"El día q tenga amigos de vdd seré feliz",\N,-1
"Por qué el tequila es tan caro?",\N,-1
"Y la piscina no está abierta hasta las 17",\N,-1
"@yulsoempty pero que bonita eres jdr",\N,-1
"Desde cundo una m y un l son iguales",\N,-1
"Hoy toca día tranquilo por fin",\N,-1
"@Purplesunsett yo lo tengo en pdf no en fisico",\N,-1
"estoy entre muy moñas y cachonda",\N,-1
"@Harry_Hausen_ sin ellas todo sería muy aburrido",\N,-1
"Croqueta hoy está muy pendiente de mi",\N,-1
"@aibeltranmoreno es triste que sea así. Y lo es",\N,-1
"Una vez se prueba lo bueno...",\N,-1
"¿Eres pan? Porque soy alérgico al gluten",\N,-1
"@MinChoorong lo mejor que tengo es uno de 200 o así",\N,-1
"Como si hubiera más opciones disponibles.......",\N,-1
"No se como titular el vídeo",\N,-1
"@GallagherAron va xico pro yo noo",\N,-1
"Estamos todos en las mismas  @Kdotsergio",\N,-1
"@1obodanie Yo, con lo bueno que soy...",\N,-1
"@Retuinterias Y sobre todo si es la primera",\N,-1
"@pablo6_vbol en serio, no lo se",\N,-1
"@Stoneismynamee no se que es garrucha",\N,-1
"@danitomc No se si están editados.",\N,-1
"1 y 2 correctas. 3, ni una. https://t.co/Gqv8h0608f",\N,-1
"@AlteaLaSueca  Si es que eres muy lista!",\N,-1
"Por muy malito que esté, el hambre no se me va",\N,-1
"Nos están matando las rusas a la contra",\N,-1
"Que graciosa va a estar la pretemporada",\N,-1
"@XBiohzrdVirusX Como que potas. Que ya se que soy fea tio",\N,-1
"@maytaoro Pero no es pan chino",\N,-1
"Me he sentado en un hormiguero",\N,-1
"@Tarantuleo 2 de ellas no son válidas",\N,-1
"@MaiiArtist Eso es lo jodido",\N,-1
"@_aliviand0nos ya se me ha picado otra vez",\N,-1
"No es triste, es normal",\N,-1
"Me encanta el Solo Q",\N,-1
"@ValeriaLuisLope pero si es preciosa",\N,-1
"Tengo unos amigos muy cabrones",\N,-1
"@iamfromcuevas sii!  pero es del año pasado ya!!",\N,-1
"Que bonitos que son los zorros",\N,-1
"@Pascuall94 Nos vas a matar a todos y eso no da elo",\N,-1
"Ya se de quien es  Es de mi amigo invisible",\N,-1
"@lol_spain Denada y muy op lo del 6.16",\N,-1
"@lemonshipperomg que tiene de gracioso",\N,-1
"@Kayxis y tenemos que ir a madrid",\N,-1
"@elobturador no yo, es genial",\N,-1
"Es Tan Difícil ser YO. #BuenosDias",\N,-1
"El tari esta orgulloso de mi",\N,-1
"@Rusmq no que eso es ilegal",\N,-1
"Cuando pasan de tu p*** cara",\N,-1
"@bimbahk la verda es que no",\N,-1
"Yo voy ciego y me vuelco a csa",\N,-1
"Cada vez estoy más Chetado en el LOL",\N,-1
"@Gazz_OW todo lo que sea posible",\N,-1
"El Wi-Fi se me ha ido a la puta",\N,-1
"@HuertanoHipster y eso? Si no estás gordo",\N,-1
"Ya tengo la maleta hecha",\N,-1
"que madre mas graciosa tengo",\N,-1
"@SrXuculata no  porque son lindas",\N,-1
"Me duele todo estoy tan malita",\N,-1
"va súper en serio que no tengo con quien ir",\N,-1
"@Maui_Belen los míos no son nada sexys eh?",\N,-1
"@yasuxchi Ya bueno, es lo que hay",\N,-1
"q bonito despertarse a las 7:28 pq sí",\N,-1
"@medusadness eso no es justo",\N,-1
"@sonicpatro tio por esto no te mueras",\N,-1
"@Davicitouh que yo soy fiel tío",\N,-1
"En fin estoy hasta los huevos del 90% de las personas así que.",\N,-1
"@RuTROPICO no jo, yo soy bueno",\N,-1
"@YisusInHell estar un poco poseída nada más",\N,-1
"A las 6:30 he de estar en pie para la maldita ITV del coche",\N,-1
"Me he quemao to la cara",\N,-1
"@Feminatilla pero si ya estás pillada",\N,-1
"quiero estar con mi gatito",\N,-1
"que bonitas mis niñas las amo tanto",\N,-1
"@angstiness el otro día vi a un ex tronista",\N,-1
"@StephieCardenas Bienvenida a mi TL!",\N,-1
"@lavecinarubia las tuyas y las nuestras  ajajajaj",\N,-1
"@ElJuanpaZurita Por que eres tan hermoso?",\N,-1
"Uno de los peores dias",\N,-1
"Tengo claro que nadie es para tanto",\N,-1
"@LauSyks es lo que tiene ser el mejor",\N,-1
"en japonés no se escucha tanto",\N,-1
"La voz de camionera es real",\N,-1
"ponedme algo que triste soy",\N,-1
"@AnyCamacho ves que soy fiel",\N,-1
"@megustastarbien si, las classicas de un dia es lo que tienen",\N,-1
"@CristSchwarz93 Ella es lo mejor de todo",\N,-1
"Y que tendría todos los discos filtrados",\N,-1
"@SrSerpiente1 pero el NDA es poderoso",\N,-1
"En serio me estoy asando",\N,-1
"Uff que día más pesado... Y aún no ha terminado",\N,-1
"Que por cierto, a todo esto, está siendo TT",\N,-1
"@Dickfluid por que tan bajito?",\N,-1
"ay no, seguid con las preguntas pls",\N,-1
"@SltCnmg pues no está nada mal",\N,-1
"Tu estas buena pero no  @May_BloodArmor",\N,-1
"@SalvaSuay No te veo desde 2013, ¿lo ves normal?",\N,-1
"Porque he sido muy buena",\N,-1
"@MariaJosRosillo lo peor es que no",\N,-1
"No tengo resaca porque aun voy borracha",\N,-1
"@EleBlue_ eres muy peque para eso",\N,-1
"hoy se les veía muy contentos",\N,-1
"Todo era mejor en la playa",\N,-1
"le irá tan bien estoy muy orgullosa de él",\N,-1
"Me quemao' en la piscina.",\N,-1
"@Plata_y_Verde En eso estaba pero me dio atake  ya voy ya voy",\N,-1
"@CharizardOnFire No estoy hecho de oro",\N,-1
"@AlbaNoguelviro  sumo a los que tuviera yo a eso",\N,-1
"@Josanguz ya se que no toy bueno",\N,-1
"Soy una atrevida ay  todos me lo dicen",\N,-1
"@_Eva_13 yo estoy cansada de todo",\N,-1
"FF a los geniales de @Cinesa !!",\N,-1
"tengo un porrito ya liado.. pero no se para cuando",\N,-1
"Tenemos que hacernos un @ en común",\N,-1
"@flyintothestorm la tienes pequeña al",\N,-1
"12. Ron, es complicado para mí hacer de gry",\N,-1
"No las quiero tan grandes",\N,-1
"Mi noche de hoy es un constante ""no"".",\N,-1
"Todo fue una noche fugaz",\N,-1
"hoy ha sido un día muy malo para mi",\N,-1
"Era mas el ambiente chungo",\N,-1
"@y312124491x ese es mi estado continuo...",\N,-1
"Bendito año el que me espera",\N,-1
"No se me enciende el ruter",\N,-1
"Cuando llevas todo el día solo",\N,-1
"@Cocharilo hay +. Pero poquito a poco",\N,-1
"Oye, me tenéis un poco abandonada https://t.co/ywr9ry5Dqo",\N,-1
"@tmartintamayo Solo de cuando en cuando",\N,-1
"@PabloBSanchez tas copiao un poco no??",\N,-1
"Hoy ha hecho un día espléndido. En todos los sentidos.",\N,-1
"Decidme en el cc que soy muy guapa",\N,-1
"@AlezcoII por que sois todos tan mayores",\N,-1
"Todavía son las nueveeee e e e e e e eeee Uf",\N,-1
"La soja no es buena",\N,-1
"@vaporuvis tia, no estabas conectada",\N,-1
"@FreeEleanor ¿Tu también lo das por perdido?",\N,-1
"tercer día y ya voy en chándal",\N,-1
"tengo ya examen en un mes, qué bonito",\N,-1
"¿por qué os empeñáis en que no soy española?",\N,-1
"@Juan_H_8 ya está, soy la puta ama",\N,-1
"@eeeinn es muy muy duro",\N,-1
"comienza otro dia de mierrrrrrda",\N,-1
"No era a ti, pero tu también vente  @xdpoza",\N,-1
"La pulsera es preciosa tio",\N,-1
"Buenos dias!  V I E R N E S",\N,-1
"@MIKELINKINP pero es en singular",\N,-1
"@yolindasd qué va, me es imposible pf  otra vez será",\N,-1
"Que os peten el ojete",\N,-1
"@Adri_Rll_ por que es triste no?",\N,-1
"@123pnz Eso de las pilotos-plátano ya no es lo que era ...",\N,-1
"Estoy mala y tengo mucho que estudiar",\N,-1
"La vida no es bella",\N,-1
"@PETEVANDYK3 que va tío, aún no lo he probado",\N,-1
"@gypsyheart_xo pero no es lo mismo",\N,-1
"Estoy sola en un banco",\N,-1
"@Mg08Gonza no sé tío, aun no lo he probado",\N,-1
"Dicen que hay una primera vez para todo no",\N,-1
"El clasico tren de las 22:06",\N,-1
"Es que el batido es mucho batido",\N,-1
"Lo malita que estoy y lo poco que me quejo",\N,-1
"@elenasdfghjk yo lo hice Con mi ex",\N,-1
"Hoy por primera vez me ha funcionado el sad.",\N,-1
"@elekisetA Es que voy el Sabado bro",\N,-1
"@Miyubloody el siguiente es el 2). Y ya",\N,-1
"#FF a los magníficos de @AccionCine !!",\N,-1
"Aún me duele el ojo derecho",\N,-1
"tio que dolor de piernas",\N,-1
"Hace un día estupendo. Otra vez",\N,-1
"@Mr_Wath con lo majo que eres",\N,-1
"Me congelo cuando me despierto",\N,-1
"@Rafafakari que no que estoy mala",\N,-1
"@Bammz87 ya eres bueno a esto o qué?",\N,-1
"@Radinosaurio  yo soy asi con mis amigos pero ellos no son así",\N,-1
"@ElTerral somos más felices sin ti",\N,-1
"Que agobio tío que mala estoy",\N,-1
"Y eso es triste la vdd. Por vosotros, no por mi",\N,-1
"a to esto, el tio de ono no ha venio",\N,-1
"Es que me lo como de lo bonito que es",\N,-1
"@IgnacioJurado a mi a las 8.15 que son las 7.15, no too bad",\N,-1
"Tendréis hoy vídeo a las 12 y a las 15",\N,-1
"@myendlesshazza a. que puto mal escribo b. me sigo surrando help 3. ha quedado raro el ""cómetelo"" ahí JAJAJAJA","N",0
"Quiero mogollón a @AlbaBenito99 pero sobretodo por lo rápido que contesta a los wasaps","P",1
"Vale he visto la tia bebiendose su regla y me hs dado muchs grima","N",0
"@Yulian_Poe @guillermoterry1 Ah. mucho más por supuesto! solo que lo incluyo. Me habías entendido mal","P",1
"@toNi_end seria mejor que dejasen de emitir esa basura ya  hay que evolucionar para bien y eso","N",0
"@jonoro96 te mandaria a comprarte un burro, pero no creo que hayan tiendas abiertas ahora","N",0
"@hywzz la voz de María al final me mata JAJAJSJAJAJAJ quilla y yo que","N",0
"@mendescodes @heroinseb enserio cuando habéis dicho que los froot loops están malos me ha dolido...","N",0
"Oye @luciaskaa te pones a hablar con @josecs02 como en los viejos tiempos y no avisas  @JuanAlfonso251 @CrisDazGar","N",0
"@JCLilGangster yo tengo que aguantar 4 niños pequeños, no sé que es peor","N",0
"Es muy raro el sentimiento que tengo ahora, aunque en fin... Qué más dará","NEU",3
"@xZ4dry @xSLGY Tienes pinta buena gente por lo q veo, t he conocio gracias a qt","P",1
"@AlbGarD Oh  ¿Me estás llamando gordo? JAJAJA Grazie ruliño  Lo mismo puedo decir","N",0
"@seestrena #seestrenasietevidas Sería un gato tipo Garfield porqué soy un poco vago y porqué me encanta la lasaña!!","P",1
"@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres","N",0
"@joseche_jagg @adsuara +10000, cremos una agencia de contratación de temporales, a ver cómo se vende a los sindicatos","NONE",2
".@soyalt_es estaremos atentas a las novedades futuras. ¡El final del verano no será igual sin vosotros!","N",0
"Confirmao tengo el pie roto, he notado como el puto hueso se movía","N",0
